"user_id","country","gender","device","test_group","conversion","total_spent"
"1039675","USA","Male","Android","Treatment","0","0.00"
"1039676","France","Female","iOS","Treatment","0","0.00"
"1039677","Turkey","Female","Android","Control","0","0.00"
"1039678","Mexico","Male","Android","Treatment","0","0.00"
"1039679","United Kingdom","Male","Android","Control","0","0.00"
"1039680","Brazil","Male","Android","Control","0","0.00"
"1039681","France","Female","Android","Control","0","0.00"
"1039682","Germany","Male","iOS","Control","0","0.00"
"1039683","Turkey","Female","Android","Control","0","0.00"
"1039684","France","Female","Android","Treatment","0","0.00"
"1039685","USA","Male","Android","Treatment","0","0.00"
"1039686","Turkey","Male","Android","Control","0","0.00"
"1039687","France","","iOS","Treatment","0","0.00"
"1039689","Brazil","Female","iOS","Treatment","0","0.00"
"1039690","Brazil","Male","Android","Control","0","0.00"
"1039691","Turkey","","Android","Control","0","0.00"
"1039692","USA","Male","Android","Treatment","0","0.00"
"1039693","Canada","","iOS","Treatment","0","0.00"
"1039694","USA","Male","iOS","Treatment","0","0.00"
"1039695","Brazil","Female","Android","Treatment","0","0.00"
"1039696","USA","Male","Android","Control","0","0.00"
"1039697","USA","Male","iOS","Control","0","0.00"
"1039698","Brazil","","Android","Control","0","0.00"
"1039699","USA","Female","Android","Treatment","0","0.00"
"1039700","USA","Female","Android","Control","0","0.00"
"1039701","Brazil","Female","Android","Treatment","0","0.00"
"1039702","Spain","Male","iOS","Treatment","0","0.00"
"1039704","Brazil","Male","Android","Control","0","0.00"
"1039705","Germany","Female","iOS","Treatment","0","0.00"
"1039706","Australia","","iOS","Control","0","0.00"
"1039707","France","Female","Android","Treatment","0","0.00"
"1039708","Spain","Female","Android","Treatment","0","0.00"
"1039709","Germany","Male","Android","Control","0","0.00"
"1039710","","Female","Android","Treatment","0","0.00"
"1039711","Brazil","Male","Android","Treatment","0","0.00"
"1039712","USA","Female","Android","Treatment","0","0.00"
"1039713","Mexico","Female","Android","Control","0","0.00"
"1039714","USA","Male","Android","Control","0","0.00"
"1039716","Brazil","Female","Android","Treatment","0","0.00"
"1039717","Canada","Male","iOS","Control","0","0.00"
"1039718","Spain","Female","Android","Treatment","0","0.00"
"1039719","Canada","Female","Android","Treatment","0","0.00"
"1039720","France","Male","iOS","Control","0","0.00"
"1039721","USA","Female","Android","Treatment","0","0.00"
"1039722","Brazil","Male","Android","Control","0","0.00"
"1039723","France","Female","iOS","Treatment","0","0.00"
"1039724","USA","Female","Android","Treatment","0","0.00"
"1039725","France","Male","Android","Control","0","0.00"
"1039726","USA","Female","Android","Control","0","0.00"
"1039727","Turkey","Male","Android","Control","0","0.00"
"1039728","Turkey","Other","Android","Treatment","0","0.00"
"1039729","Turkey","Female","Android","Treatment","0","0.00"
"1039730","Germany","Other","Android","Control","0","0.00"
"1039731","Turkey","Male","Android","Control","0","0.00"
"1039732","USA","Male","iOS","Control","0","0.00"
"1039733","USA","Male","Android","Treatment","0","0.00"
"1039734","Germany","Female","Android","Treatment","0","0.00"
"1039735","Brazil","Female","iOS","Treatment","0","0.00"
"1039736","Brazil","Other","Android","Treatment","0","0.00"
"1039737","Germany","Male","Android","Control","0","0.00"
"1039738","USA","Female","Android","Treatment","0","0.00"
"1039739","USA","Male","iOS","Treatment","0","0.00"
"1039740","Brazil","Female","Android","Control","0","0.00"
"1039741","USA","Male","iOS","Treatment","0","0.00"
"1039742","Mexico","Male","Android","Control","0","0.00"
"1039743","Mexico","","Android","Control","0","0.00"
"1039744","USA","","Android","Treatment","0","0.00"
"1039745","Turkey","Female","Android","Control","0","0.00"
"1039746","Canada","Male","iOS","Control","0","0.00"
"1039747","Brazil","","Android","Treatment","0","0.00"
"1039748","Brazil","Male","iOS","Treatment","0","0.00"
"1039751","Spain","Female","Android","Control","0","0.00"
"1039752","Mexico","Female","Android","Treatment","0","0.00"
"1039753","Turkey","","iOS","Control","0","0.00"
"1039754","USA","Female","iOS","Treatment","0","0.00"
"1039755","Spain","","Android","Control","0","0.00"
"1039756","USA","Female","iOS","Control","0","0.00"
"1039758","United Kingdom","Female","Android","Treatment","0","0.00"
"1039759","Mexico","Female","iOS","Control","0","0.00"
"1039760","Brazil","Male","iOS","Treatment","0","0.00"
"1039761","USA","Female","iOS","Treatment","0","0.00"
"1039762","USA","Female","iOS","Treatment","0","0.00"
"1039763","Brazil","Male","Android","Treatment","0","0.00"
"1039764","Australia","Male","iOS","Control","0","0.00"
"1039765","USA","Female","Android","Treatment","0","0.00"
"1039766","Brazil","Female","Android","Treatment","0","0.00"
"1039767","Mexico","","Android","Treatment","0","0.00"
"1039768","Brazil","Male","Android","Treatment","0","0.00"
"1039769","France","Male","Android","Control","0","0.00"
"1039770","Mexico","Male","iOS","Treatment","0","0.00"
"1039771","France","Female","iOS","Treatment","0","0.00"
"1039772","Spain","Female","Android","Treatment","0","0.00"
"1039773","USA","Male","iOS","Control","0","0.00"
"1039774","France","Male","iOS","Treatment","0","0.00"
"1039775","Turkey","Female","iOS","Treatment","0","0.00"
"1039776","Spain","Female","iOS","Treatment","0","0.00"
"1039777","USA","","iOS","Treatment","0","0.00"
"1039778","","Male","Android","Treatment","0","0.00"
"1039779","Germany","","iOS","Treatment","0","0.00"
"1039780","Mexico","Female","Android","Treatment","0","0.00"
"1039781","Mexico","Male","iOS","Treatment","0","0.00"
"1039783","Mexico","Female","iOS","Treatment","0","0.00"
"1039784","Spain","Female","iOS","Control","0","0.00"
"1039785","Canada","Male","Android","Control","0","0.00"
"1039786","Turkey","Male","Android","Treatment","0","0.00"
"1039787","Spain","Female","Android","Control","0","0.00"
"1039788","Turkey","Male","Android","Treatment","0","0.00"
"1039789","United Kingdom","Male","Android","Treatment","0","0.00"
"1039790","Mexico","","iOS","Control","0","0.00"
"1039791","USA","Other","iOS","Treatment","0","0.00"
"1039792","USA","Male","Android","Control","0","0.00"
"1039793","Brazil","Male","iOS","Treatment","0","0.00"
"1039795","USA","Female","Android","Treatment","0","0.00"
"1039798","Brazil","Female","Android","Control","0","0.00"
"1039799","USA","Female","Android","Treatment","0","0.00"
"1039800","Brazil","Male","Android","Treatment","0","0.00"
"1039801","USA","Other","Android","Treatment","0","0.00"
"1039802","Australia","Male","Android","Treatment","0","0.00"
"1039803","USA","Female","iOS","Treatment","0","0.00"
"1039804","USA","Female","Android","Treatment","0","0.00"
"1039805","Mexico","Female","iOS","Treatment","0","0.00"
"1039806","Turkey","Male","Android","Control","0","0.00"
"1039807","Canada","Female","Android","Control","0","0.00"
"1039808","Spain","","Android","Control","0","0.00"
"1039809","USA","Male","Android","Treatment","0","0.00"
"1039810","Brazil","","iOS","Treatment","0","0.00"
"1039811","USA","Female","iOS","Treatment","0","0.00"
"1039812","Turkey","Female","Android","Control","0","0.00"
"1039813","Turkey","","Android","Control","0","0.00"
"1039814","Brazil","","iOS","Control","0","0.00"
"1039815","Brazil","Male","Android","Treatment","0","0.00"
"1039817","Turkey","Male","Android","Treatment","0","0.00"
"1039818","USA","Other","Android","Control","0","0.00"
"1039819","USA","","Android","Control","0","0.00"
"1039820","Brazil","","iOS","Treatment","0","0.00"
"1039821","USA","Male","Android","Control","0","0.00"
"1039822","Brazil","","Android","Control","0","0.00"
"1039823","USA","","iOS","Control","0","0.00"
"1039824","Brazil","Female","iOS","Control","0","0.00"
"1039825","Spain","Female","Android","Treatment","0","0.00"
"1039826","Germany","Male","iOS","Control","0","0.00"
"1039827","USA","Male","iOS","Treatment","0","0.00"
"1039828","Germany","Male","Android","Control","0","0.00"
"1039829","","Female","iOS","Treatment","0","0.00"
"1039830","USA","Female","iOS","Treatment","0","0.00"
"1039831","USA","Male","iOS","Treatment","0","0.00"
"1039832","France","Female","Android","Treatment","0","0.00"
"1039833","Mexico","","Android","Treatment","0","0.00"
"1039834","USA","Male","iOS","Treatment","0","0.00"
"1039835","Germany","Male","Android","Control","0","0.00"
"1039836","Mexico","Male","Android","Control","0","0.00"
"1039837","USA","Female","Android","Control","0","0.00"
"1039838","United Kingdom","Male","Android","Treatment","0","0.00"
"1039839","Brazil","Male","Android","Treatment","0","0.00"
"1039840","Australia","","Android","Treatment","0","0.00"
"1039841","France","Male","iOS","Treatment","0","0.00"
"1039842","Mexico","Female","iOS","Control","0","0.00"
"1039843","","Male","iOS","Treatment","0","0.00"
"1039844","Brazil","Male","Android","Treatment","0","0.00"
"1039845","USA","","iOS","Treatment","0","0.00"
"1039846","USA","Other","Android","Control","0","0.00"
"1039847","Germany","Male","iOS","Treatment","0","0.00"
"1039848","USA","Female","Android","Control","0","0.00"
"1039849","USA","","iOS","Treatment","0","0.00"
"1039850","USA","Female","Android","Treatment","0","0.00"
"1039851","USA","Female","Android","Treatment","0","0.00"
"1039852","","Other","iOS","Treatment","0","0.00"
"1039853","USA","Female","iOS","Control","0","0.00"
"1039854","Mexico","Male","Android","Treatment","0","0.00"
"1039855","Germany","Male","Android","Treatment","0","0.00"
"1039856","Brazil","Female","Android","Control","0","0.00"
"1039857","USA","Female","iOS","Control","0","0.00"
"1039858","Spain","Male","iOS","Treatment","0","0.00"
"1039859","Turkey","Male","Android","Control","0","0.00"
"1039860","USA","Female","Android","Control","0","0.00"
"1039861","Brazil","Female","Android","Control","0","0.00"
"1039862","Turkey","Male","Android","Control","0","0.00"
"1039863","USA","Female","Android","Control","0","0.00"
"1039864","Germany","Male","iOS","Control","0","0.00"
"1039866","Australia","Female","Android","Treatment","0","0.00"
"1039867","France","Female","Android","Control","0","0.00"
"1039868","USA","Female","iOS","Control","0","0.00"
"1039869","Turkey","Male","Android","Treatment","0","0.00"
"1039870","Germany","Male","iOS","Treatment","0","0.00"
"1039871","Spain","","iOS","Treatment","0","0.00"
"1039872","Canada","Male","iOS","Control","0","0.00"
"1039873","USA","Female","iOS","Treatment","0","0.00"
"1039874","Mexico","Female","iOS","Treatment","0","0.00"
"1039875","Turkey","Female","Android","Control","0","0.00"
"1039876","Mexico","Male","Android","Treatment","0","0.00"
"1039877","USA","Male","Android","Control","0","0.00"
"1039878","Germany","Male","iOS","Control","0","0.00"
"1039879","France","Male","Android","Treatment","0","0.00"
"1039880","USA","Female","iOS","Control","0","0.00"
"1039881","USA","Female","iOS","Treatment","0","0.00"
"1039882","Brazil","Other","iOS","Control","0","0.00"
"1039883","USA","Female","iOS","Control","0","0.00"
"1039884","Mexico","Female","Android","Treatment","0","0.00"
"1039885","USA","Female","Android","Treatment","0","0.00"
"1039886","USA","Male","iOS","Control","0","0.00"
"1039888","USA","","Android","Control","0","0.00"
"1039889","USA","Male","Android","Treatment","0","0.00"
"1039890","France","","Android","Treatment","0","0.00"
"1039891","Turkey","Male","Android","Treatment","0","0.00"
"1039892","USA","Male","Android","Treatment","0","0.00"
"1039893","USA","Male","Android","Control","0","0.00"
"1039894","Canada","Male","Android","Treatment","0","0.00"
"1039895","Spain","","Android","Treatment","0","0.00"
"1039896","Brazil","Female","Android","Control","0","0.00"
"1039897","Mexico","Male","Android","Control","0","0.00"
"1039898","Mexico","Other","iOS","Treatment","0","0.00"
"1039899","Mexico","Female","Android","Treatment","0","0.00"
"1039900","France","Male","iOS","Control","0","0.00"
"1039901","United Kingdom","Male","Android","Control","0","0.00"
"1039902","USA","Male","Android","Treatment","0","0.00"
"1039903","Brazil","Female","Android","Treatment","0","0.00"
"1039904","Turkey","Male","iOS","Control","0","0.00"
"1039905","USA","Male","iOS","Control","0","0.00"
"1039906","USA","Other","iOS","Control","0","0.00"
"1039907","Brazil","Male","Android","Treatment","0","0.00"
"1039908","USA","Female","Android","Control","0","0.00"
"1039910","Brazil","","iOS","Control","0","0.00"
"1039911","USA","Female","iOS","Control","0","0.00"
"1039912","Canada","","Android","Treatment","0","0.00"
"1039913","","Female","Android","Control","0","0.00"
"1039914","Brazil","Female","Android","Treatment","0","0.00"
"1039915","USA","Female","iOS","Control","0","0.00"
"1039916","USA","","Android","Treatment","0","0.00"
"1039917","France","Male","Android","Treatment","0","0.00"
"1039918","USA","Male","Android","Control","0","0.00"
"1039919","Spain","","iOS","Control","0","0.00"
"1039920","USA","Female","iOS","Control","0","0.00"
"1039921","Mexico","Male","Android","Control","0","0.00"
"1039922","United Kingdom","Female","Android","Control","0","0.00"
"1039923","Brazil","Male","Android","Treatment","0","0.00"
"1039924","USA","Female","Android","Treatment","0","0.00"
"1039925","USA","Male","Android","Control","0","0.00"
"1039926","Brazil","Male","Android","Control","0","0.00"
"1039927","Mexico","Female","Android","Control","0","0.00"
"1039928","Spain","Female","Android","Treatment","0","0.00"
"1039929","Brazil","Female","Android","Control","0","0.00"
"1039930","Mexico","Male","iOS","Control","0","0.00"
"1039931","Mexico","Female","Android","Control","0","0.00"
"1039932","Brazil","Male","Android","Treatment","0","0.00"
"1039933","Spain","Other","iOS","Control","0","0.00"
"1039934","United Kingdom","","Android","Control","0","0.00"
"1039935","Germany","","Android","Treatment","0","0.00"
"1039937","Spain","","Android","Treatment","0","0.00"
"1039938","Brazil","","Android","Treatment","0","0.00"
"1039939","Brazil","Female","iOS","Control","0","0.00"
"1039940","Brazil","Male","iOS","Control","0","0.00"
"1039941","USA","Male","Android","Treatment","0","0.00"
"1039942","Turkey","Female","iOS","Treatment","0","0.00"
"1039943","USA","Female","Android","Control","0","0.00"
"1039944","United Kingdom","Male","Android","Control","0","0.00"
"1039945","USA","Male","Android","Control","0","0.00"
"1039946","USA","Female","Android","Treatment","0","0.00"
"1039948","USA","Female","Android","Treatment","0","0.00"
"1039949","USA","Female","iOS","Treatment","0","0.00"
"1039950","Brazil","Female","Android","Control","0","0.00"
"1039951","Spain","Female","Android","Control","0","0.00"
"1039952","USA","Male","Android","Treatment","0","0.00"
"1039953","Mexico","Female","Android","Control","0","0.00"
"1039954","USA","Other","Android","Treatment","0","0.00"
"1039956","Australia","","iOS","Treatment","0","0.00"
"1039957","Brazil","Female","iOS","Control","0","0.00"
"1039958","USA","Male","Android","Control","0","0.00"
"1039959","United Kingdom","Female","Android","Treatment","0","0.00"
"1039960","Mexico","Female","Android","Treatment","0","0.00"
"1039961","Germany","Female","Android","Treatment","0","0.00"
"1039962","Mexico","","Android","Treatment","0","0.00"
"1039963","Germany","Male","Android","Control","0","0.00"
"1039964","USA","","Android","Control","0","0.00"
"1039965","France","Female","iOS","Treatment","0","0.00"
"1039966","Turkey","Male","Android","Control","0","0.00"
"1039967","Germany","Male","iOS","Control","0","0.00"
"1039968","Turkey","Male","Android","Treatment","0","0.00"
"1039969","United Kingdom","Male","Android","Treatment","0","0.00"
"1039970","USA","Male","iOS","Control","0","0.00"
"1039971","USA","Female","iOS","Control","0","0.00"
"1039972","Brazil","Male","Android","Control","0","0.00"
"1039973","Mexico","Male","Android","Treatment","0","0.00"
"1039974","Brazil","Female","Android","Control","0","0.00"
"1039975","USA","Male","iOS","Treatment","0","0.00"
"1039976","Brazil","","Android","Treatment","0","0.00"
"1039977","Mexico","Male","iOS","Control","0","0.00"
"1039978","USA","Male","iOS","Control","0","0.00"
"1039979","Mexico","Male","iOS","Control","0","0.00"
"1039980","Turkey","Male","Android","Control","0","0.00"
"1039981","USA","Male","iOS","Treatment","0","0.00"
"1039982","USA","Female","iOS","Control","0","0.00"
"1039983","USA","Female","iOS","Control","0","0.00"
"1039984","USA","Male","iOS","Treatment","0","0.00"
"1039985","USA","Male","iOS","Treatment","0","0.00"
"1039986","Turkey","Male","Android","Treatment","0","0.00"
"1039987","Brazil","Female","iOS","Treatment","0","0.00"
"1039988","USA","Male","iOS","Control","0","0.00"
"1039989","Mexico","Male","Android","Control","0","0.00"
"1039990","Mexico","Male","iOS","Control","0","0.00"
"1039991","USA","Female","Android","Control","0","0.00"
"1039992","USA","Male","iOS","Treatment","0","0.00"
"1039993","Mexico","Female","Android","Treatment","0","0.00"
"1039995","France","Male","Android","Control","0","0.00"
"1039996","Canada","Male","Android","Treatment","0","0.00"
"1039997","France","","Android","Control","0","0.00"
"1039998","USA","Female","Android","Treatment","0","0.00"
"1039999","USA","","Android","Treatment","0","0.00"
"1040000","Brazil","Female","Android","Control","0","0.00"
"1040001","USA","Female","iOS","Control","0","0.00"
"1040002","USA","Male","Android","Control","0","0.00"
"1040003","USA","Female","","Control","0","0.00"
"1040004","United Kingdom","Female","iOS","Treatment","0","0.00"
"1040005","United Kingdom","","iOS","Treatment","0","0.00"
"1040006","Mexico","","iOS","Control","0","0.00"
"1040007","Turkey","Female","Android","Control","0","0.00"
"1040008","USA","Male","iOS","Treatment","0","0.00"
"1040009","Turkey","Female","Android","Treatment","0","0.00"
"1040010","Brazil","Male","iOS","Control","0","0.00"
"1040011","Brazil","Female","Android","Control","0","0.00"
"1040012","USA","Male","Android","Treatment","0","0.00"
"1040014","USA","Female","Android","Treatment","0","0.00"
"1040015","Canada","Male","Android","Control","0","0.00"
"1040016","USA","Female","Android","Treatment","0","0.00"
"1040017","USA","Male","Android","Control","0","0.00"
"1040018","Mexico","Male","Android","Treatment","0","0.00"
"1040019","Mexico","Female","Android","Control","0","0.00"
"1040020","France","Male","iOS","Treatment","0","0.00"
"1040021","United Kingdom","Male","iOS","Control","0","0.00"
"1040022","Spain","Male","iOS","Treatment","0","0.00"
"1040023","USA","","iOS","Treatment","0","0.00"
"1040024","USA","","Android","Treatment","0","0.00"
"1040025","USA","Male","iOS","Treatment","0","0.00"
"1040026","USA","","Android","Control","0","0.00"
"1040027","Mexico","Male","Android","Treatment","0","0.00"
"1040029","Germany","Male","Android","Treatment","0","0.00"
"1040030","USA","Female","Android","Treatment","0","0.00"
"1040031","Turkey","Female","Android","Control","0","0.00"
"1040032","Brazil","Female","Android","Treatment","0","0.00"
"1040033","Mexico","","iOS","Treatment","0","0.00"
"1040034","Germany","Male","Android","Treatment","0","0.00"
"1040035","USA","Female","Android","Treatment","0","0.00"
"1040036","USA","Female","Android","Treatment","0","0.00"
"1040037","USA","Male","Android","Control","0","0.00"
"1040038","USA","Male","Android","Control","0","0.00"
"1040040","Spain","Male","iOS","Control","0","0.00"
"1040041","Mexico","Female","Android","Treatment","0","0.00"
"1040042","Brazil","Female","iOS","Treatment","0","0.00"
"1040043","United Kingdom","Female","Android","Treatment","0","0.00"
"1040044","Brazil","Other","iOS","Treatment","0","0.00"
"1040045","Brazil","Female","Android","Control","0","0.00"
"1040046","USA","Male","iOS","Control","0","0.00"
"1040047","USA","Female","iOS","Control","0","0.00"
"1040048","France","Male","Android","Control","0","0.00"
"1040049","Australia","Female","Android","Control","0","0.00"
"1040050","USA","Female","iOS","Treatment","0","0.00"
"1040051","USA","Male","iOS","Treatment","0","0.00"
"1040052","Germany","Male","iOS","Treatment","0","0.00"
"1040053","Brazil","Male","Android","Control","0","0.00"
"1040054","Brazil","Female","iOS","Treatment","0","0.00"
"1040055","Germany","","Android","Treatment","0","0.00"
"1040056","Brazil","Other","Android","Control","0","0.00"
"1040057","Canada","Male","Android","Control","0","0.00"
"1040058","","Male","Android","Treatment","0","0.00"
"1040059","USA","Female","Android","Control","0","0.00"
"1040060","Brazil","Female","iOS","Treatment","0","0.00"
"1040061","Brazil","Female","iOS","Control","0","0.00"
"1040062","Germany","Male","Android","Control","0","0.00"
"1040063","USA","Male","Android","Control","0","0.00"
"1040064","Turkey","Female","Android","Control","0","0.00"
"1040065","USA","","Android","Treatment","0","0.00"
"1040067","USA","Female","iOS","Treatment","0","0.00"
"1040068","Brazil","Male","Android","Treatment","0","0.00"
"1040069","Mexico","Male","Android","Treatment","0","0.00"
"1040070","Mexico","Female","Android","Treatment","0","0.00"
"1040071","France","Female","Android","Treatment","0","0.00"
"1040073","USA","Male","Android","Control","0","0.00"
"1040074","Mexico","","Android","Treatment","0","0.00"
"1040075","United Kingdom","Female","Android","Control","0","0.00"
"1040076","USA","Male","Android","Treatment","0","0.00"
"1040077","USA","Male","Android","Treatment","0","0.00"
"1040078","Brazil","Male","Android","Treatment","0","0.00"
"1040079","Germany","Male","Android","Control","0","0.00"
"1040080","USA","Male","Android","Treatment","0","0.00"
"1040081","Germany","Male","Android","Treatment","0","0.00"
"1000000","Canada","Male","iOS","Treatment","0","0.00"
"1040082","United Kingdom","Male","iOS","Control","0","0.00"
"1000001","Brazil","Male","Android","Control","0","0.00"
"1000002","France","Male","Android","Control","0","0.00"
"1000003","Brazil","Male","iOS","Treatment","0","0.00"
"1000004","Germany","Female","Android","Control","0","0.00"
"1000005","United Kingdom","Female","Android","Treatment","0","0.00"
"1000006","Spain","Male","Android","Treatment","0","0.00"
"1000007","Brazil","Female","Android","Control","0","0.00"
"1000008","Brazil","Female","Android","Control","0","0.00"
"1000009","USA","","Android","Control","0","0.00"
"1000010","Brazil","Male","iOS","Treatment","0","0.00"
"1000012","USA","Male","Android","Treatment","0","0.00"
"1000013","United Kingdom","Female","Android","Control","0","0.00"
"1000014","USA","Male","Android","Control","0","0.00"
"1000015","Australia","Female","Android","Control","0","0.00"
"1000016","Germany","Female","iOS","Control","0","0.00"
"1000017","Mexico","Other","Android","Treatment","0","0.00"
"1000018","USA","Male","iOS","Treatment","0","0.00"
"1000019","Mexico","Female","Android","Treatment","0","0.00"
"1000020","Australia","Male","Android","Control","0","0.00"
"1000021","United Kingdom","Male","Android","Treatment","0","0.00"
"1000022","Germany","Female","Android","Treatment","0","0.00"
"1000023","Brazil","Male","iOS","Treatment","0","0.00"
"1000024","Canada","Male","Android","Control","0","0.00"
"1000025","USA","Male","iOS","Control","0","0.00"
"1000026","Germany","Female","Android","Treatment","0","0.00"
"1000027","Brazil","","iOS","Treatment","0","0.00"
"1000028","Brazil","Female","Android","Control","0","0.00"
"1000029","Mexico","Male","Android","Control","0","0.00"
"1000030","France","Female","iOS","Control","0","0.00"
"1000031","United Kingdom","Female","iOS","Treatment","0","0.00"
"1000032","United Kingdom","","iOS","Control","0","0.00"
"1000033","France","","Android","Control","0","0.00"
"1000034","USA","Male","Android","Control","0","0.00"
"1000035","USA","Female","Android","Treatment","0","0.00"
"1000036","USA","Female","Android","Treatment","0","0.00"
"1000037","Turkey","Male","Android","Treatment","0","0.00"
"1000038","Brazil","Male","Android","Control","0","0.00"
"1000040","USA","Female","Android","Control","0","0.00"
"1000041","Canada","Male","Android","Control","0","0.00"
"1000042","Brazil","Female","iOS","Control","0","0.00"
"1000043","","Female","Android","Treatment","0","0.00"
"1000044","USA","","Android","Treatment","0","0.00"
"1000046","Brazil","Male","iOS","Control","0","0.00"
"1000047","USA","Female","Android","Control","0","0.00"
"1000048","Canada","Female","iOS","Control","0","0.00"
"1000049","USA","Female","Android","Control","0","0.00"
"1000050","Mexico","Male","Android","Control","0","0.00"
"1000051","Mexico","","iOS","Treatment","0","0.00"
"1000052","Brazil","Male","iOS","Treatment","0","0.00"
"1000053","Brazil","Male","Android","Control","0","0.00"
"1000054","United Kingdom","Female","Android","Treatment","0","0.00"
"1000055","Spain","Male","Android","Control","0","0.00"
"1000056","Australia","Male","Android","Treatment","0","0.00"
"1000057","Brazil","Other","Android","Treatment","0","0.00"
"1000058","Turkey","Female","Android","Control","0","0.00"
"1000059","Germany","Female","Android","Control","0","0.00"
"1000061","Germany","Male","Android","Treatment","0","0.00"
"1000062","Australia","Female","iOS","Treatment","0","0.00"
"1000063","USA","Female","Android","Control","0","0.00"
"1000064","Canada","Male","Android","Treatment","0","0.00"
"1000065","Turkey","Female","iOS","Treatment","0","0.00"
"1000066","Germany","","Android","Control","0","0.00"
"1000067","Brazil","Male","Android","Control","0","0.00"
"1000068","United Kingdom","Female","Android","Treatment","0","0.00"
"1000069","Spain","Male","Android","Treatment","0","0.00"
"1000070","Spain","Male","iOS","Control","0","0.00"
"1000072","Germany","Female","iOS","Treatment","0","0.00"
"1000073","USA","Male","Android","Control","0","0.00"
"1000074","Brazil","Other","Android","Treatment","0","0.00"
"1000075","United Kingdom","Male","Android","Control","0","0.00"
"1000076","USA","Female","iOS","Control","0","0.00"
"1000077","Australia","Female","","Control","0","0.00"
"1000078","France","Female","Android","Control","0","0.00"
"1000080","USA","","Android","Control","0","0.00"
"1000081","USA","Female","Android","Control","0","0.00"
"1000082","Brazil","Male","Android","Treatment","0","0.00"
"1000083","Brazil","Female","Android","Control","0","0.00"
"1000084","Mexico","Male","Android","Control","0","0.00"
"1000085","Mexico","Male","iOS","Control","0","0.00"
"1000086","Brazil","Male","Android","Treatment","0","0.00"
"1000087","Spain","Male","Android","Treatment","0","0.00"
"1000088","","Other","Android","Treatment","0","0.00"
"1000089","Brazil","Female","iOS","Control","0","0.00"
"1000090","USA","Female","Android","Treatment","0","0.00"
"1000091","Brazil","Male","Android","Treatment","0","0.00"
"1000092","Brazil","","iOS","Treatment","0","0.00"
"1000093","Turkey","Male","iOS","Treatment","0","0.00"
"1000094","Germany","Male","Android","Treatment","0","0.00"
"1000095","Canada","Female","iOS","Treatment","0","0.00"
"1000096","USA","Female","Android","Treatment","0","0.00"
"1000097","Mexico","Other","iOS","Treatment","0","0.00"
"1000098","United Kingdom","Male","Android","Control","0","0.00"
"1000099","USA","","Android","Control","0","0.00"
"1000100","","Male","Android","Treatment","0","0.00"
"1000102","USA","Male","Android","Control","0","0.00"
"1000103","Brazil","Male","Android","Control","0","0.00"
"1000104","USA","","Android","Control","0","0.00"
"1000105","USA","Male","iOS","Control","0","0.00"
"1000106","Turkey","","Android","Control","0","0.00"
"1000107","Brazil","","Android","Control","0","0.00"
"1000108","Mexico","Male","Android","Treatment","0","0.00"
"1000109","Mexico","Male","Android","Treatment","0","0.00"
"1000110","USA","Male","Android","Control","0","0.00"
"1000111","United Kingdom","","Android","Treatment","0","0.00"
"1000112","USA","Female","Android","Control","0","0.00"
"1000113","Brazil","Male","Android","Treatment","0","0.00"
"1000114","Canada","Male","iOS","Control","0","0.00"
"1000115","Mexico","Male","Android","Control","0","0.00"
"1000117","Spain","","iOS","Control","0","0.00"
"1000118","USA","Male","","Treatment","0","0.00"
"1000119","Brazil","Female","Android","Treatment","0","0.00"
"1000120","Turkey","Male","iOS","Treatment","0","0.00"
"1000121","Spain","Female","Android","Treatment","0","0.00"
"1000122","Brazil","Female","Android","Control","0","0.00"
"1000124","Mexico","Male","Android","Treatment","0","0.00"
"1000125","Germany","Female","Android","Control","0","0.00"
"1000126","Turkey","Female","iOS","Control","0","0.00"
"1000127","USA","Female","Android","Treatment","0","0.00"
"1000128","United Kingdom","Male","Android","Treatment","0","0.00"
"1000129","Germany","Male","iOS","Control","0","0.00"
"1000130","USA","Male","Android","Treatment","0","0.00"
"1000131","Brazil","","Android","Control","0","0.00"
"1000132","USA","Female","iOS","Treatment","0","0.00"
"1000133","USA","","iOS","Control","0","0.00"
"1000134","USA","","iOS","Treatment","0","0.00"
"1000135","USA","Male","iOS","Treatment","0","0.00"
"1000136","Mexico","Male","Android","Control","0","0.00"
"1000137","USA","Male","Android","Control","0","0.00"
"1000138","Brazil","Male","iOS","Treatment","0","0.00"
"1000139","USA","","iOS","Control","0","0.00"
"1000140","USA","Male","iOS","Control","0","0.00"
"1000142","USA","Female","","Treatment","0","0.00"
"1000143","USA","","iOS","Treatment","0","0.00"
"1000144","USA","Male","iOS","Control","0","0.00"
"1000145","Mexico","","iOS","Control","0","0.00"
"1000146","Brazil","Female","Android","Control","0","0.00"
"1000147","Turkey","Female","Android","Control","0","0.00"
"1000148","France","Male","iOS","Control","0","0.00"
"1000149","","Male","iOS","Control","0","0.00"
"1000150","USA","Female","iOS","Treatment","0","0.00"
"1000151","Mexico","Male","iOS","Control","0","0.00"
"1000152","Mexico","Female","iOS","Treatment","0","0.00"
"1000153","USA","Female","Android","Treatment","0","0.00"
"1000155","Germany","Male","iOS","Control","0","0.00"
"1000156","Brazil","Male","iOS","Control","0","0.00"
"1000157","Spain","Female","iOS","Control","0","0.00"
"1000158","Turkey","Male","iOS","Control","0","0.00"
"1000161","","Male","Android","Control","0","0.00"
