"user_id","test_group","join_date","purchase_date","converted","total_spent"
"1042531","A","2023-01-27","","0","0.00"
"1042532","B","2023-01-26","","0","0.00"
"1042533","A","2023-01-25","","0","0.00"
"1042534","A","2023-01-27","","0","0.00"
"1042536","B","2023-01-25","","0","0.00"
"1042537","A","2023-01-26","","0","0.00"
"1042539","B","2023-01-25","","0","0.00"
"1042540","B","2023-01-26","","0","0.00"
"1042541","B","2023-01-27","","0","0.00"
"1042542","A","2023-01-25","","0","0.00"
"1042543","A","2023-01-29","","0","0.00"
"1042544","B","2023-02-06","","0","0.00"
"1042545","B","2023-01-27","","0","0.00"
"1042546","B","2023-02-04","","0","0.00"
"1042547","B","2023-01-25","","0","0.00"
"1042548","A","2023-01-25","","0","0.00"
"1042549","B","2023-01-25","","0","0.00"
"1042550","B","2023-01-29","","0","0.00"
"1042551","A","2023-01-25","","0","0.00"
"1042552","A","2023-01-27","","0","0.00"
"1042553","A","2023-01-25","","0","0.00"
"1042554","A","2023-02-01","","0","0.00"
"1042555","A","2023-01-31","","0","0.00"
"1042556","B","2023-01-25","","0","0.00"
"1042557","A","2023-02-02","","0","0.00"
"1042558","B","2023-01-26","","0","0.00"
"1042559","A","2023-01-27","","0","0.00"
"1042560","B","2023-01-25","","0","0.00"
"1042561","B","2023-01-30","","0","0.00"
"1042562","B","2023-01-25","","0","0.00"
"1042563","A","2023-01-25","","0","0.00"
"1042564","B","2023-01-25","","0","0.00"
"1042565","B","2023-01-31","","0","0.00"
"1042566","A","2023-01-25","","0","0.00"
"1042567","B","2023-01-26","","0","0.00"
"1042568","B","2023-02-02","","0","0.00"
"1042569","A","2023-02-05","","0","0.00"
"1042570","A","2023-01-28","","0","0.00"
"1042571","B","2023-01-26","","0","0.00"
"1042572","B","2023-02-02","","0","0.00"
"1042573","A","2023-01-31","","0","0.00"
"1042574","A","2023-01-31","","0","0.00"
"1042575","B","2023-01-26","","0","0.00"
"1042576","A","2023-02-05","","0","0.00"
"1042577","B","2023-01-29","","0","0.00"
"1042578","B","2023-01-26","","0","0.00"
"1042579","A","2023-01-28","","0","0.00"
"1042580","B","2023-01-26","","0","0.00"
"1042581","A","2023-01-30","","0","0.00"
"1042582","A","2023-01-26","","0","0.00"
"1042583","A","2023-01-28","","0","0.00"
"1042584","B","2023-02-02","","0","0.00"
"1042585","A","2023-01-25","","0","0.00"
"1042586","B","2023-01-27","","0","0.00"
"1042587","A","2023-01-28","","0","0.00"
"1042588","A","2023-02-02","","0","0.00"
"1042589","A","2023-01-25","","0","0.00"
"1042590","B","2023-01-30","","0","0.00"
"1042591","B","2023-01-25","","0","0.00"
"1042592","A","2023-01-27","","0","0.00"
"1042593","A","2023-01-25","","0","0.00"
"1042594","A","2023-01-27","","0","0.00"
"1042595","B","2023-01-25","","0","0.00"
"1042596","A","2023-01-31","","0","0.00"
"1042597","B","2023-01-25","","0","0.00"
"1042598","B","2023-02-04","","0","0.00"
"1042599","B","2023-02-02","","0","0.00"
"1042600","B","2023-01-30","","0","0.00"
"1042601","B","2023-01-26","","0","0.00"
"1042602","A","2023-01-29","","0","0.00"
"1042603","B","2023-01-26","","0","0.00"
"1042604","B","2023-02-05","","0","0.00"
"1042605","B","2023-01-25","","0","0.00"
"1042606","B","2023-01-25","","0","0.00"
"1042608","A","2023-01-29","","0","0.00"
"1042609","A","2023-02-04","","0","0.00"
"1042610","A","2023-01-28","","0","0.00"
"1042611","B","2023-02-03","","0","0.00"
"1042612","B","2023-01-25","","0","0.00"
"1042613","B","2023-01-30","","0","0.00"
"1042615","B","2023-01-25","","0","0.00"
"1042616","B","2023-01-25","","0","0.00"
"1042617","A","2023-01-25","","0","0.00"
"1042618","B","2023-02-04","","0","0.00"
"1042619","A","2023-01-25","","0","0.00"
"1042620","B","2023-01-25","","0","0.00"
"1042621","B","2023-02-03","","0","0.00"
"1042622","A","2023-01-31","","0","0.00"
"1042623","A","2023-01-27","","0","0.00"
"1042624","A","2023-01-29","","0","0.00"
"1042625","B","2023-01-25","","0","0.00"
"1042626","A","2023-01-26","","0","0.00"
"1042627","B","2023-01-25","","0","0.00"
"1042628","A","2023-01-30","","0","0.00"
"1042629","A","2023-01-25","","0","0.00"
"1042630","A","2023-01-29","","0","0.00"
"1042631","A","2023-01-29","","0","0.00"
"1042632","A","2023-01-30","","0","0.00"
"1042634","B","2023-01-26","","0","0.00"
"1042635","B","2023-01-25","","0","0.00"
"1042636","A","2023-01-28","","0","0.00"
"1042637","A","2023-01-25","","0","0.00"
"1042638","B","2023-02-03","","0","0.00"
"1042639","A","2023-01-27","","0","0.00"
"1042640","A","2023-02-06","","0","0.00"
"1042641","A","2023-01-29","","0","0.00"
"1042642","B","2023-01-27","","0","0.00"
"1042643","B","2023-01-30","","0","0.00"
"1042644","B","2023-01-29","","0","0.00"
"1042645","B","2023-01-30","","0","0.00"
"1042646","A","2023-01-27","","0","0.00"
"1042647","B","2023-01-25","","0","0.00"
"1042648","A","2023-01-31","","0","0.00"
"1042649","A","2023-01-26","","0","0.00"
"1042650","B","2023-02-02","","0","0.00"
"1042651","A","2023-01-25","","0","0.00"
"1042652","A","2023-01-25","","0","0.00"
"1042653","B","2023-02-03","","0","0.00"
"1042654","B","2023-01-31","","0","0.00"
"1042655","B","2023-01-27","","0","0.00"
"1042656","A","2023-01-31","","0","0.00"
"1042657","B","2023-01-25","","0","0.00"
"1042658","A","2023-01-25","","0","0.00"
"1042659","B","2023-01-30","","0","0.00"
"1042660","B","2023-01-28","","0","0.00"
"1042661","A","2023-01-26","","0","0.00"
"1042662","A","2023-01-25","","0","0.00"
"1042663","B","2023-02-06","","0","0.00"
"1042664","A","2023-01-25","","0","0.00"
"1042665","A","2023-01-25","","0","0.00"
"1042666","A","2023-01-25","","0","0.00"
"1042667","B","2023-02-03","","0","0.00"
"1042668","B","2023-01-26","","0","0.00"
"1042669","A","2023-01-25","","0","0.00"
"1042670","A","2023-02-01","","0","0.00"
"1042671","A","2023-01-25","","0","0.00"
"1042673","A","2023-01-26","","0","0.00"
"1042674","A","2023-02-06","","0","0.00"
"1042675","A","2023-01-31","","0","0.00"
"1042676","A","2023-01-26","","0","0.00"
"1042677","A","2023-01-25","","0","0.00"
"1042678","B","2023-02-02","","0","0.00"
"1042679","B","2023-02-04","","0","0.00"
"1042680","A","2023-02-03","","0","0.00"
"1042681","A","2023-02-06","","0","0.00"
"1042682","B","2023-01-27","","0","0.00"
"1042683","A","2023-02-06","","0","0.00"
"1042684","A","2023-01-26","","0","0.00"
"1042685","B","2023-01-26","","0","0.00"
"1042686","B","2023-01-31","","0","0.00"
"1042687","B","2023-02-02","","0","0.00"
"1042688","B","2023-02-01","","0","0.00"
"1042689","A","2023-01-31","","0","0.00"
"1042690","A","2023-01-30","","0","0.00"
"1042691","A","2023-01-25","","0","0.00"
"1042692","B","2023-02-03","","0","0.00"
"1042693","A","2023-02-02","","0","0.00"
"1042694","B","2023-01-27","","0","0.00"
"1042695","B","2023-01-25","","0","0.00"
"1042696","A","2023-01-26","","0","0.00"
"1042698","B","2023-02-05","","0","0.00"
"1042699","A","2023-01-25","","0","0.00"
"1042700","B","2023-01-27","","0","0.00"
"1042701","B","2023-01-30","","0","0.00"
"1042702","B","2023-02-04","","0","0.00"
"1042703","A","2023-01-27","","0","0.00"
"1042704","A","2023-01-28","","0","0.00"
"1042705","A","2023-01-25","","0","0.00"
"1042706","B","2023-01-27","","0","0.00"
"1042707","A","2023-02-02","","0","0.00"
"1042708","B","2023-02-02","","0","0.00"
"1042709","A","2023-02-06","","0","0.00"
"1042710","A","2023-01-30","","0","0.00"
"1042711","A","2023-02-01","","0","0.00"
"1042712","A","2023-01-31","","0","0.00"
"1042713","A","2023-01-26","","0","0.00"
"1042714","B","2023-01-26","","0","0.00"
"1042715","A","2023-01-31","","0","0.00"
"1042716","A","2023-01-26","","0","0.00"
"1042717","A","2023-01-28","","0","0.00"
"1042718","B","2023-01-25","","0","0.00"
"1042719","B","2023-01-25","","0","0.00"
"1042720","A","2023-01-28","","0","0.00"
"1042721","B","2023-02-04","","0","0.00"
"1042722","B","2023-01-29","","0","0.00"
"1042723","B","2023-01-25","","0","0.00"
"1042724","A","2023-01-25","","0","0.00"
"1042725","B","2023-02-03","","0","0.00"
"1042726","B","2023-01-25","","0","0.00"
"1042727","B","2023-01-25","","0","0.00"
"1042728","A","2023-01-30","","0","0.00"
"1042729","A","2023-01-28","","0","0.00"
"1042730","A","2023-02-05","","0","0.00"
"1042731","A","2023-01-28","","0","0.00"
"1042732","B","2023-01-29","","0","0.00"
"1042734","A","2023-01-31","","0","0.00"
"1042735","B","2023-01-26","","0","0.00"
"1042736","A","2023-01-28","","0","0.00"
"1042737","A","2023-01-25","","0","0.00"
"1042738","A","2023-01-26","","0","0.00"
"1042739","B","2023-01-30","","0","0.00"
"1042740","A","2023-01-25","","0","0.00"
"1042742","B","2023-01-25","","0","0.00"
"1042743","A","2023-02-04","","0","0.00"
"1042744","A","2023-01-25","","0","0.00"
"1042746","B","2023-01-26","","0","0.00"
"1042747","A","2023-01-28","","0","0.00"
"1042748","B","2023-02-01","","0","0.00"
"1042749","B","2023-01-26","","0","0.00"
"1042750","A","2023-02-04","","0","0.00"
"1042751","B","2023-02-06","","0","0.00"
"1042752","A","2023-01-27","","0","0.00"
"1042753","A","2023-02-01","","0","0.00"
"1042754","A","2023-01-30","","0","0.00"
"1042755","B","2023-01-27","","0","0.00"
"1042756","B","2023-01-26","","0","0.00"
"1042757","B","2023-02-06","","0","0.00"
"1042758","A","2023-01-28","","0","0.00"
"1042759","A","2023-01-26","","0","0.00"
"1042760","B","2023-01-26","","0","0.00"
"1042762","B","2023-01-26","","0","0.00"
"1042763","A","2023-01-27","","0","0.00"
"1042764","A","2023-01-26","","0","0.00"
"1042765","B","2023-01-28","","0","0.00"
"1042766","B","2023-02-01","","0","0.00"
"1042767","A","2023-01-25","","0","0.00"
"1042768","A","2023-01-29","","0","0.00"
"1042769","A","2023-01-28","","0","0.00"
"1042770","A","2023-01-26","","0","0.00"
"1042771","B","2023-01-25","","0","0.00"
"1042772","A","2023-01-28","","0","0.00"
"1042773","B","2023-01-31","","0","0.00"
"1042774","A","2023-01-31","","0","0.00"
"1042776","B","2023-01-28","","0","0.00"
"1042777","B","2023-01-26","","0","0.00"
"1042778","A","2023-01-27","","0","0.00"
"1042779","B","2023-01-26","","0","0.00"
"1042780","B","2023-01-26","","0","0.00"
"1042781","A","2023-01-26","","0","0.00"
"1042782","A","2023-01-25","","0","0.00"
"1042783","A","2023-02-06","","0","0.00"
"1042784","A","2023-02-04","","0","0.00"
"1042785","B","2023-01-25","","0","0.00"
"1042786","B","2023-01-25","","0","0.00"
"1042787","A","2023-01-31","","0","0.00"
"1042788","B","2023-01-27","","0","0.00"
"1042789","A","2023-01-25","","0","0.00"
"1042790","A","2023-01-25","","0","0.00"
"1042791","B","2023-01-25","","0","0.00"
"1042792","A","2023-01-25","","0","0.00"
"1042793","B","2023-01-28","","0","0.00"
"1042794","B","2023-01-25","","0","0.00"
"1042795","B","2023-01-25","","0","0.00"
"1042796","A","2023-01-25","","0","0.00"
"1042797","A","2023-01-30","","0","0.00"
"1042798","A","2023-01-27","","0","0.00"
"1042799","B","2023-01-26","","0","0.00"
"1042800","B","2023-01-25","","0","0.00"
"1042801","A","2023-01-31","","0","0.00"
"1042802","A","2023-01-30","","0","0.00"
"1042803","B","2023-02-01","","0","0.00"
"1042804","A","2023-01-28","","0","0.00"
"1042805","B","2023-01-28","","0","0.00"
"1042807","A","2023-01-28","","0","0.00"
"1042808","A","2023-01-25","","0","0.00"
"1042809","A","2023-01-29","","0","0.00"
"1042810","B","2023-02-01","","0","0.00"
"1042811","A","2023-01-27","","0","0.00"
"1042812","B","2023-01-25","","0","0.00"
"1042813","A","2023-02-04","","0","0.00"
"1042814","B","2023-01-28","","0","0.00"
"1042815","A","2023-01-29","","0","0.00"
"1042816","A","2023-01-26","","0","0.00"
"1042817","B","2023-01-27","","0","0.00"
"1042818","A","2023-01-29","","0","0.00"
"1042819","A","2023-01-26","","0","0.00"
"1042820","B","2023-01-28","","0","0.00"
"1042821","B","2023-01-31","","0","0.00"
"1042822","B","2023-02-01","","0","0.00"
"1042823","B","2023-01-25","","0","0.00"
"1042824","B","2023-01-29","","0","0.00"
"1042825","B","2023-01-30","","0","0.00"
"1042826","B","2023-01-26","","0","0.00"
"1042827","B","2023-01-30","","0","0.00"
"1042828","B","2023-01-26","","0","0.00"
"1042829","A","2023-01-28","","0","0.00"
"1042830","A","2023-02-01","","0","0.00"
"1042831","A","2023-01-27","","0","0.00"
"1042832","A","2023-01-27","","0","0.00"
"1042833","B","2023-01-25","","0","0.00"
"1042834","A","2023-01-30","","0","0.00"
"1042835","B","2023-01-25","","0","0.00"
"1042837","B","2023-01-25","","0","0.00"
"1042838","B","2023-01-30","","0","0.00"
"1042839","B","2023-01-30","","0","0.00"
"1042840","A","2023-01-28","","0","0.00"
"1042841","B","2023-02-01","","0","0.00"
"1042842","A","2023-01-28","","0","0.00"
"1042843","B","2023-01-26","","0","0.00"
"1042844","B","2023-01-26","","0","0.00"
"1042845","A","2023-02-05","","0","0.00"
"1042846","A","2023-01-26","","0","0.00"
"1042847","A","2023-01-25","","0","0.00"
"1042848","A","2023-02-01","","0","0.00"
"1042849","A","2023-01-25","","0","0.00"
"1042850","B","2023-01-25","","0","0.00"
"1042851","B","2023-01-25","","0","0.00"
"1042852","B","2023-01-27","","0","0.00"
"1042853","B","2023-01-26","","0","0.00"
"1042854","B","2023-02-03","","0","0.00"
"1042855","A","2023-01-27","","0","0.00"
"1042856","B","2023-02-01","","0","0.00"
"1042857","B","2023-01-25","","0","0.00"
"1042858","A","2023-01-28","","0","0.00"
"1042859","A","2023-01-27","","0","0.00"
"1042860","A","2023-01-25","","0","0.00"
"1042861","B","2023-01-30","","0","0.00"
"1042862","A","2023-01-25","","0","0.00"
"1042863","B","2023-01-28","","0","0.00"
"1042865","A","2023-01-26","","0","0.00"
"1042866","B","2023-01-25","","0","0.00"
"1042867","B","2023-02-04","","0","0.00"
"1042869","A","2023-01-26","","0","0.00"
"1042870","B","2023-01-30","","0","0.00"
"1042871","B","2023-01-25","","0","0.00"
"1042872","B","2023-02-02","","0","0.00"
"1042873","A","2023-01-25","","0","0.00"
"1042874","B","2023-01-26","","0","0.00"
"1042875","A","2023-01-25","","0","0.00"
"1042876","B","2023-02-01","","0","0.00"
"1042877","B","2023-01-29","","0","0.00"
"1042878","B","2023-02-01","","0","0.00"
"1042879","B","2023-02-01","","0","0.00"
"1042880","A","2023-01-26","","0","0.00"
"1042881","A","2023-01-25","","0","0.00"
"1042882","A","2023-01-29","","0","0.00"
"1042885","B","2023-02-06","","0","0.00"
"1042886","A","2023-01-31","","0","0.00"
"1042887","B","2023-01-30","","0","0.00"
"1042888","A","2023-01-29","","0","0.00"
"1042890","A","2023-01-25","","0","0.00"
"1042892","A","2023-02-03","","0","0.00"
"1042893","B","2023-01-25","","0","0.00"
"1042894","A","2023-01-27","","0","0.00"
"1042895","A","2023-01-26","","0","0.00"
"1042896","B","2023-01-25","","0","0.00"
"1042897","A","2023-01-25","","0","0.00"
"1042898","B","2023-02-02","","0","0.00"
"1042899","A","2023-01-25","","0","0.00"
"1042900","B","2023-01-29","","0","0.00"
"1042901","B","2023-01-27","","0","0.00"
"1042902","A","2023-01-25","","0","0.00"
"1042903","B","2023-01-26","","0","0.00"
"1042904","B","2023-01-27","","0","0.00"
"1042905","B","2023-01-27","","0","0.00"
"1042906","A","2023-02-02","","0","0.00"
"1042907","B","2023-01-28","","0","0.00"
"1042908","B","2023-01-26","","0","0.00"
"1042909","B","2023-01-25","","0","0.00"
"1042910","A","2023-01-25","","0","0.00"
"1042911","B","2023-01-28","","0","0.00"
"1042912","B","2023-01-26","","0","0.00"
"1042913","A","2023-01-25","","0","0.00"
"1042914","B","2023-02-03","","0","0.00"
"1042916","A","2023-01-26","","0","0.00"
"1042917","B","2023-01-29","","0","0.00"
"1042918","A","2023-01-30","","0","0.00"
"1042919","B","2023-01-25","","0","0.00"
"1042920","A","2023-01-28","","0","0.00"
"1042921","B","2023-01-28","","0","0.00"
"1042922","B","2023-02-05","","0","0.00"
"1042923","A","2023-02-04","","0","0.00"
"1042924","B","2023-01-28","","0","0.00"
"1042925","A","2023-01-26","","0","0.00"
"1042926","A","2023-01-26","","0","0.00"
"1042927","A","2023-01-26","","0","0.00"
"1042928","A","2023-01-25","","0","0.00"
"1042929","B","2023-01-25","","0","0.00"
"1042930","A","2023-01-27","","0","0.00"
"1042931","B","2023-01-27","","0","0.00"
"1042932","A","2023-01-30","","0","0.00"
"1042933","A","2023-01-30","","0","0.00"
"1042934","B","2023-01-27","","0","0.00"
"1042935","B","2023-01-26","","0","0.00"
"1042937","B","2023-01-26","","0","0.00"
"1042938","A","2023-01-30","","0","0.00"
"1042939","A","2023-01-26","","0","0.00"
"1042940","A","2023-01-26","","0","0.00"
"1042941","B","2023-01-25","","0","0.00"
"1042942","B","2023-01-25","","0","0.00"
"1042943","B","2023-02-03","","0","0.00"
"1042944","A","2023-01-29","","0","0.00"
"1042945","A","2023-01-26","","0","0.00"
"1042946","B","2023-01-25","","0","0.00"
"1042947","B","2023-01-26","","0","0.00"
"1042948","B","2023-01-29","","0","0.00"
"1042949","A","2023-02-01","","0","0.00"
"1042950","A","2023-01-25","","0","0.00"
"1042951","B","2023-01-25","","0","0.00"
"1042952","A","2023-02-03","","0","0.00"
"1042954","B","2023-01-27","","0","0.00"
"1042955","B","2023-01-27","","0","0.00"
"1042956","A","2023-01-28","","0","0.00"
"1042957","B","2023-01-26","","0","0.00"
"1042959","A","2023-01-30","","0","0.00"
"1042960","A","2023-01-26","","0","0.00"
"1042961","A","2023-01-28","","0","0.00"
"1042962","A","2023-01-26","","0","0.00"
"1042963","B","2023-01-27","","0","0.00"
"1042964","B","2023-01-26","","0","0.00"
"1042965","B","2023-01-26","","0","0.00"
"1042966","B","2023-01-26","","0","0.00"
"1042967","B","2023-01-25","","0","0.00"
"1042968","A","2023-01-27","","0","0.00"
"1042969","B","2023-01-25","","0","0.00"
"1042970","B","2023-01-25","","0","0.00"
"1042971","B","2023-01-28","","0","0.00"
"1042973","A","2023-01-27","","0","0.00"
"1042974","A","2023-01-31","","0","0.00"
"1042975","B","2023-01-30","","0","0.00"
"1042976","B","2023-02-01","","0","0.00"
"1042977","B","2023-02-06","","0","0.00"
"1042978","A","2023-01-28","","0","0.00"
"1042979","A","2023-02-03","","0","0.00"
"1042980","B","2023-01-25","","0","0.00"
"1042981","A","2023-01-26","","0","0.00"
"1042982","A","2023-01-26","","0","0.00"
"1042983","B","2023-01-30","","0","0.00"
"1042984","A","2023-01-25","","0","0.00"
"1042985","A","2023-01-27","","0","0.00"
"1042986","A","2023-01-26","","0","0.00"
"1042987","B","2023-01-25","","0","0.00"
"1042988","A","2023-01-29","","0","0.00"
"1042990","A","2023-01-25","","0","0.00"
"1042991","A","2023-02-06","","0","0.00"
"1042992","A","2023-01-26","","0","0.00"
"1042993","B","2023-01-25","","0","0.00"
"1042994","A","2023-01-26","","0","0.00"
"1042995","B","2023-02-05","","0","0.00"
"1042996","A","2023-01-29","","0","0.00"
"1042997","A","2023-01-26","","0","0.00"
"1042998","B","2023-01-25","","0","0.00"
"1042999","B","2023-01-25","","0","0.00"
"1043000","A","2023-02-06","","0","0.00"
"1043001","A","2023-01-25","","0","0.00"
"1043002","B","2023-01-30","","0","0.00"
"1043003","A","2023-01-25","","0","0.00"
"1043004","A","2023-01-31","","0","0.00"
"1043005","B","2023-02-03","","0","0.00"
"1043006","A","2023-02-06","","0","0.00"
"1043007","A","2023-01-28","","0","0.00"
"1043008","A","2023-01-28","","0","0.00"
"1043009","A","2023-01-25","","0","0.00"
"1043010","A","2023-01-26","","0","0.00"
"1043011","A","2023-01-27","","0","0.00"
"1043012","B","2023-02-01","","0","0.00"
"1043013","A","2023-01-28","","0","0.00"
"1043014","B","2023-02-01","","0","0.00"
"1043015","B","2023-01-30","","0","0.00"
"1043016","A","2023-01-27","","0","0.00"
"1043017","A","2023-02-02","","0","0.00"
"1043018","B","2023-01-30","","0","0.00"
"1043019","A","2023-02-03","","0","0.00"
"1043020","A","2023-01-25","","0","0.00"
"1043021","B","2023-01-29","","0","0.00"
"1043022","A","2023-01-29","","0","0.00"
"1043023","B","2023-01-26","","0","0.00"
"1043024","A","2023-01-27","","0","0.00"
"1043025","A","2023-02-04","","0","0.00"
"1043026","B","2023-01-25","","0","0.00"
"1043027","B","2023-01-27","","0","0.00"
"1043028","B","2023-01-29","","0","0.00"
"1043030","B","2023-01-27","","0","0.00"
"1043031","B","2023-01-31","","0","0.00"
"1043032","B","2023-02-06","","0","0.00"
"1043033","A","2023-01-26","","0","0.00"
"1043034","A","2023-02-02","","0","0.00"
"1043035","B","2023-01-30","","0","0.00"
"1043036","A","2023-01-31","","0","0.00"
"1043037","B","2023-01-28","","0","0.00"
"1043038","B","2023-01-30","","0","0.00"
"1043039","A","2023-01-27","","0","0.00"
"1043040","A","2023-01-30","","0","0.00"
"1043041","A","2023-01-30","","0","0.00"
"1043042","B","2023-01-30","","0","0.00"
"1043044","B","2023-01-25","","0","0.00"
"1043045","B","2023-01-27","","0","0.00"
"1043046","B","2023-01-29","","0","0.00"
"1043047","B","2023-01-29","","0","0.00"
"1043048","B","2023-01-25","","0","0.00"
"1043049","A","2023-01-28","","0","0.00"
"1043050","B","2023-01-28","","0","0.00"
"1043051","B","2023-01-25","","0","0.00"
"1043052","B","2023-01-30","","0","0.00"
"1043053","A","2023-01-25","","0","0.00"
"1043054","B","2023-01-25","","0","0.00"
"1043055","A","2023-02-05","","0","0.00"
"1043056","B","2023-01-29","","0","0.00"
"1043057","B","2023-01-26","","0","0.00"
"1043058","B","2023-01-25","","0","0.00"
"1043059","A","2023-02-01","","0","0.00"
"1043060","A","2023-01-31","","0","0.00"
"1043061","B","2023-01-29","","0","0.00"
"1043063","B","2023-01-26","","0","0.00"
"1043064","B","2023-01-27","","0","0.00"
"1043065","B","2023-01-25","","0","0.00"
"1043066","B","2023-01-25","","0","0.00"
"1043067","A","2023-01-29","","0","0.00"
"1043068","A","2023-01-26","","0","0.00"
"1043069","A","2023-01-28","","0","0.00"
"1043071","B","2023-01-26","","0","0.00"
"1043072","A","2023-01-25","","0","0.00"
"1043073","B","2023-01-30","","0","0.00"
"1043074","A","2023-01-29","","0","0.00"
"1043075","A","2023-01-27","","0","0.00"
"1043076","B","2023-01-27","","0","0.00"
"1043077","A","2023-01-27","","0","0.00"
"1043078","B","2023-01-31","","0","0.00"
"1043079","B","2023-01-28","","0","0.00"
"1043080","B","2023-01-30","","0","0.00"
"1043081","A","2023-01-25","","0","0.00"
"1043082","A","2023-01-28","","0","0.00"
"1043083","B","2023-01-27","","0","0.00"
"1043084","B","2023-01-26","","0","0.00"
"1043085","B","2023-01-26","","0","0.00"
"1043086","A","2023-01-25","","0","0.00"
"1043087","A","2023-02-02","","0","0.00"
"1043088","A","2023-01-29","","0","0.00"
"1043089","B","2023-01-29","","0","0.00"
"1043090","B","2023-01-25","","0","0.00"
"1043091","B","2023-01-27","","0","0.00"
"1043092","B","2023-01-25","","0","0.00"
"1043093","A","2023-01-27","","0","0.00"
"1043094","B","2023-01-29","","0","0.00"
"1043095","B","2023-01-25","","0","0.00"
"1043096","B","2023-01-25","","0","0.00"
"1043097","A","2023-02-01","","0","0.00"
"1043098","B","2023-01-26","","0","0.00"
"1043099","A","2023-01-26","","0","0.00"
"1043100","B","2023-01-28","","0","0.00"
"1043101","A","2023-02-01","","0","0.00"
"1043102","A","2023-01-26","","0","0.00"
"1043103","A","2023-01-27","","0","0.00"
"1043104","A","2023-01-26","","0","0.00"
"1043105","B","2023-02-03","","0","0.00"
"1043106","A","2023-02-06","","0","0.00"
"1043107","A","2023-01-27","","0","0.00"
"1043108","B","2023-01-25","","0","0.00"
"1043109","B","2023-01-25","","0","0.00"
"1043110","B","2023-02-06","","0","0.00"
"1043111","A","2023-01-28","","0","0.00"
"1043112","A","2023-01-28","","0","0.00"
"1043113","B","2023-01-27","","0","0.00"
"1043114","B","2023-01-26","","0","0.00"
"1043115","B","2023-01-25","","0","0.00"
"1043116","B","2023-01-26","","0","0.00"
"1043117","A","2023-01-27","","0","0.00"
"1043118","A","2023-01-25","","0","0.00"
"1043120","B","2023-01-25","","0","0.00"
"1043122","A","2023-01-30","","0","0.00"
"1043123","A","2023-01-31","","0","0.00"
"1043124","B","2023-02-03","","0","0.00"
"1043125","B","2023-01-29","","0","0.00"
"1043126","A","2023-01-28","","0","0.00"
"1043127","A","2023-01-25","","0","0.00"
"1043128","B","2023-01-25","","0","0.00"
"1043129","A","2023-02-03","","0","0.00"
"1043130","B","2023-01-27","","0","0.00"
"1043131","B","2023-01-29","","0","0.00"
"1043132","A","2023-02-06","","0","0.00"
"1043133","A","2023-01-28","","0","0.00"
"1043135","A","2023-01-25","","0","0.00"
"1043136","A","2023-01-26","","0","0.00"
"1043137","B","2023-01-25","","0","0.00"
"1043138","A","2023-01-25","","0","0.00"
"1043140","A","2023-01-30","","0","0.00"
"1043141","B","2023-02-02","","0","0.00"
"1043142","B","2023-01-31","","0","0.00"
"1043143","B","2023-01-26","","0","0.00"
"1043144","A","2023-01-27","","0","0.00"
"1043145","A","2023-01-26","","0","0.00"
"1043146","B","2023-01-29","","0","0.00"
"1043147","A","2023-01-28","","0","0.00"
"1043148","A","2023-01-25","","0","0.00"
"1043149","B","2023-01-25","","0","0.00"
"1043150","B","2023-01-27","","0","0.00"
"1043151","A","2023-02-05","","0","0.00"
"1043152","B","2023-02-01","","0","0.00"
"1043153","B","2023-01-26","","0","0.00"
"1043154","B","2023-01-26","","0","0.00"
"1043155","A","2023-01-25","","0","0.00"
"1043156","B","2023-01-26","","0","0.00"
"1043157","A","2023-01-28","","0","0.00"
"1043158","A","2023-01-25","","0","0.00"
"1043159","B","2023-01-26","","0","0.00"
"1043160","A","2023-01-28","","0","0.00"
"1043161","B","2023-01-31","","0","0.00"
"1043162","A","2023-01-28","","0","0.00"
"1043163","A","2023-01-25","","0","0.00"
"1043164","B","2023-01-25","","0","0.00"
"1043165","A","2023-01-27","","0","0.00"
"1043166","A","2023-01-30","","0","0.00"
"1043167","B","2023-01-27","","0","0.00"
"1043168","A","2023-01-30","","0","0.00"
"1043169","B","2023-01-29","","0","0.00"
"1043170","A","2023-02-05","","0","0.00"
"1043171","A","2023-01-31","","0","0.00"
"1043172","A","2023-01-28","","0","0.00"
"1043173","A","2023-02-03","","0","0.00"
"1043174","B","2023-01-25","","0","0.00"
"1043176","A","2023-01-25","","0","0.00"
"1043177","A","2023-02-04","","0","0.00"
"1043178","B","2023-01-29","","0","0.00"
"1043179","A","2023-01-25","","0","0.00"
"1043180","B","2023-01-30","","0","0.00"
"1043181","A","2023-01-25","","0","0.00"
"1043182","A","2023-01-30","","0","0.00"
"1043183","B","2023-01-26","","0","0.00"
"1043184","A","2023-02-01","","0","0.00"
"1043185","B","2023-02-04","","0","0.00"
"1043186","A","2023-01-28","","0","0.00"
"1043187","B","2023-01-30","","0","0.00"
"1043188","B","2023-02-02","","0","0.00"
"1043189","B","2023-01-25","","0","0.00"
"1043190","B","2023-01-28","","0","0.00"
"1043191","B","2023-01-25","","0","0.00"
"1043192","A","2023-02-02","","0","0.00"
"1043193","A","2023-01-27","","0","0.00"
"1043194","A","2023-01-25","","0","0.00"
"1043195","B","2023-01-30","","0","0.00"
"1043197","B","2023-01-25","","0","0.00"
"1043198","A","2023-01-25","","0","0.00"
"1043199","A","2023-01-26","","0","0.00"
"1043200","A","2023-01-26","","0","0.00"
"1043201","A","2023-01-26","","0","0.00"
